Gas;Brake;Fuel;Gear;Rpms;SteerAngle;SpeedKmh;Heading;Pitch;Roll;BrakeTemp_front_left;BrakeTemp_front_right;BrakeTemp_rear_left;BrakeTemp_rear_right;TyreTempI_front_left;TyreTempI_front_right;TyreTempI_rear_left;TyreTempI_rear_right;TyreTempM_front_left;TyreTempM_front_right;TyreTempM_rear_left;TyreTempM_rear_right;TyreTempO_front_left;TyreTempO_front_right;TyreTempO_rear_left;TyreTempO_rear_right;isNewLap
0.80079997;0;65;2;6414;0.24387826;70.76639;2.3434255;0.0031044423;0.008694058;717.9809;719.9562;370.4014;370.81528;0;0;0;0;0;0;0;0;0;0;0;0;0
0.85155;0;65;2;6504;0.2437655;71.50892;2.4135497;0.004833425;0.007700936;716.20264;718.1706;369.8227;370.23578;0;0;0;0;0;0;0;0;0;0;0;0;0
0.89454997;0;65;2;6515;0.242638;72.24318;2.476506;0.004866173;0.005939823;714.4174;716.37805;369.23996;369.65222;0;0;0;0;0;0;0;0;0;0;0;0;0
0.95704997;0;65;2;6699;0.22741677;73.03326;2.5486698;0.0053394125;0.006890184;712.6227;714.5759;368.6523;369.06378;0;0;0;0;0;0;0;0;0;0;0;0;0
0.99609995;0;65;2;6831;0.19426826;73.74882;2.618894;0.008696604;0.0040494823;710.82513;712.77106;368.06226;368.47293;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;6702;0.16202176;74.615585;2.680508;0.009259957;0.005339072;709.0141;710.9528;367.46576;367.87555;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7075;0.14014825;75.42169;2.752237;0.013936448;0.0035865318;707.1972;709.12854;366.8656;367.2745;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7005;0.142516;76.32299;2.810059;0.015100214;0.0052541993;705.36774;707.2917;366.25934;366.66742;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7640;0.15074676;77.26034;2.8759236;0.016164603;0.004590103;703.3465;705.2625;365.58755;365.9947;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7643;0.161458;78.17605;2.9292111;0.015295505;0.0033900475;701.6775;703.5869;365.03082;365.43723;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7626;0.1643895;79.12712;2.9895597;0.017112264;0.002488777;699.8158;701.71783;364.40823;364.81375;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7846;0.1639385;80.17883;3.0471675;0.0130842505;0.0016041574;697.94165;699.8363;363.77945;364.1841;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;7992;0.161458;81.04621;3.1060965;0.012407213;0.00092574046;696.06195;697.9493;363.14716;363.55096;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8260;0.14995751;82.0022;-3.1149774;0.009510671;0.00051431597;693.98444;695.8638;362.44626;362.84912;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8280;0.13315775;82.7472;-3.059283;0.008982732;-0.0019939593;692.2789;694.1516;361.86926;362.27133;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8276;0.107789;83.835144;-3.0043793;0.0052473233;-0.004208737;690.3691;692.23456;361.22122;361.62238;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8397;0.07903775;84.70411;-2.9537952;0.0022672275;-0.0041103936;688.4554;690.3136;360.5702;360.97052;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8471;0.049835503;85.825645;-2.9109812;0.0010365339;-0.003891643;686.5225;688.3734;359.9105;360.3099;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8576;0.0218735;87.36867;-2.878575;-0.0013648991;-0.0067913476;684.5676;686.41113;359.24088;359.6394;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8642;0.0048482497;90.20774;-2.860936;0.002771463;-0.01744846;682.55035;684.3863;358.5459;358.94357;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;8775;-0.001804;93.10648;-2.8591678;-0.0063601304;-0.021352198;680.48065;682.309;357.82938;358.2261;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;2;9110;-0.00372075;95.649994;-2.8627439;-0.0023325083;-0.018783813;678.1867;680.0067;357.0327;357.42838;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;1;9040;-0.00372075;98.05748;-2.8639176;-0.0025856998;-0.017935142;676.47485;678.28864;356.4354;356.8303;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6398;-0.0043972502;100.341576;-2.8634794;-0.0014311873;-0.022423368;673.92267;675.7273;355.54343;355.93713;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7131;-0.0015785;101.99392;-2.8661637;-0.008988283;-0.02511826;671.9738;673.7715;354.85953;355.2524;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7139;0.0033825003;104.216774;-2.871363;-0.007595999;-0.018917793;669.7743;671.56415;354.08496;354.4768;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7245;0.014770251;106.90535;-2.8712146;-0.007183705;-0.01702164;667.5371;669.31903;353.29413;353.685;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7423;0.027962001;109.19049;-2.8645885;-0.00542093;-0.015953887;665.27246;667.04645;352.49106;352.88086;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7668;0.04836975;111.74532;-2.8540926;-0.008097343;-0.011480011;662.74854;664.5136;351.5929;351.98157;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7722;0.06956675;113.93743;-2.835497;-0.0038287393;-0.009761595;660.6553;662.413;350.84555;351.23325;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7999;0.09752875;115.97179;-2.8094056;-0.0101330355;-0.005765783;658.3129;660.0626;350.00702;350.39355;0;0;0;0;0;0;0;0;0;0;0;0;0
0.91405;0;65;3;7938;0.11263726;118.091774;-2.7672029;-0.005512301;-0.003332999;655.9479;657.6894;349.1578;349.54327;0;0;0;0;0;0;0;0;0;0;0;0;0
0.30155;0;65;3;7685;0.1170345;119.022484;-2.7325451;-0.011570761;-0.0036100144;653.5929;655.3263;348.31064;348.69498;0;0;0;0;0;0;0;0;0;0;0;0;0
0.0397;0;65;3;7722;0.12458876;118.25746;-2.679075;-0.014118984;-0.00096933707;651.0612;652.7858;347.3994;347.78256;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7639;0.13969725;117.40943;-2.6277797;-0.012695572;0.000534508;649.01825;650.7359;346.66336;347.04556;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7555;0.158301;116.38759;-2.5730023;-0.013655003;0.000298745;646.7755;648.48553;345.85443;346.23563;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7481;0.16517875;115.25805;-2.5173807;-0.01402868;0.002625937;644.5619;646.2643;345.05515;345.43542;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7416;0.165066;114.09582;-2.4632938;-0.011873644;0.005061861;642.37836;644.0732;344.26593;344.6452;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.03970003;65;3;7282;0.16382577;112.68819;-2.4117687;-0.012940725;0.0026556572;641.4895;643.10986;343.95792;344.3272;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7241;0.151085;111.58577;-2.369263;-0.013196242;0.0024726747;638.75494;640.406;342.96115;343.33444;0;0;0;0;0;0;0;0;0;0;0;0;0
0.023800015;0;65;3;7177;0.15818825;110.36914;-2.3197846;-0.013298619;0.0021817158;636.44574;638.0891;342.12436;342.49667;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7109;0.193479;109.36373;-2.2785015;-0.01184125;0.0022693372;634.58014;636.2172;341.44766;341.81912;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;7043;0.22876975;108.330124;-2.2408051;-0.013400231;0.001647745;632.532;634.16223;340.70407;341.0746;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;6978;0.24342725;107.16954;-2.1975517;-0.013419882;-0.00032908432;630.51025;632.1338;339.9694;340.33893;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;6909;0.24455476;106.09461;-2.1545174;-0.013621832;-0.00052934943;628.5138;630.1306;339.24316;339.6118;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0;65;3;6848;0.24511851;105.08303;-2.1088588;-0.013146059;0.00069874566;626.5421;628.1523;338.52527;338.89297;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.023800015;65;3;6772;0.25560427;104.01779;-2.0578063;-0.013180176;0.00033714666;625.1129;626.6939;338.0087;338.37036;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.07140005;65;3;6675;0.2672175;102.7446;-2.0056956;-0.013827743;1.9172838E-05;624.65656;626.16504;337.8558;338.20255;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.0952;65;3;6573;0.268345;100.890114;-1.9354013;-0.0075494573;0.00062000594;623.8753;625.2751;337.59265;337.91666;0;0;0;0;0;0;0;0;0;0;0;0;0
0;0.11110002;65;3;6449;0.268345;99.37635;-1.8826343;-0.004968831;0.0007220442;623.49475;624.81226;337.4666;337.77362;0;0;0;0;0;0;0;0;0;0;0;0;0
0.0397;0.031700015;65;3;6382;0.26733026;97.78912;-1.8235111;-0.0016264294;-0.000176631;621.2139;622.5579;336.63208;336.94498;0;0;0;0;0;0;0;0;0;0;0;0;0
0.079350024;0;65;3;6313;0.26733026;96.619865;-1.7656894;-0.0005284619;-0.00073388405;618.9877;620.34906;335.8169;336.13428;0;0;0;0;0;0;0;0;0;0;0;0;0
0.09920001;0;65;3;6258;0.2699235;95.70521;-1.7141787;-0.00032299792;-0.0013183084;617.1995;618.5558;335.1647;335.48138;0;0;0;0;0;0;0;0;0;0;0;0;0
0.15475002;0;65;3;6227;0.272855;94.65292;-1.651277;0.0032793165;-0.002834048;615.2569;616.60754;334.45554;334.77145;0;0;0;0;0;0;0;0;0;0;0;0;0
0.61329997;0;65;3;6538;0.26890877;94.19275;-1.604577;0.0020773942;-0.0029121852;613.67596;615.02203;333.8776;334.19287;0;0;0;0;0;0;0;0;0;0;0;0;0
0.92184997;0;65;3;6602;0.256168;95.116745;-1.5548191;0.004015758;-0.005402514;611.88727;613.2282;333.22174;333.53622;0;0;0;0;0;0;0;0;0;0;0;0;0
0.99609995;0;65;3;6574;0.24613327;96.56675;-1.5058199;0.0008932645;-0.0067653703;610.07556;611.4112;332.55554;332.86923;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6377;0.22617652;97.40953;-1.4589578;-0.0009755957;-0.0049639787;608.26434;609.595;331.88834;332.20132;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6603;0.19832726;98.32834;-1.4041903;-0.0021612046;-0.0044876426;606.268;607.5929;331.1514;331.46356;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6709;0.17487526;99.300095;-1.363622;-0.004999119;-0.005555762;604.62244;605.9427;330.5425;330.85406;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6884;0.15164876;100.220795;-1.3165886;-0.004766829;-0.0059476565;602.78894;604.10406;329.86285;330.17368;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;6977;0.1283095;101.77437;-1.2697396;-0.0062928842;-0.007989498;600.93353;602.24347;329.17322;329.4833;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7101;0.104970254;103.16239;-1.2270058;-0.006784505;-0.007914525;599.06036;600.365;328.47522;328.78458;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7206;0.0786995;104.714676;-1.1788756;-0.008457088;-0.007468642;596.98694;598.2862;327.70093;328.0095;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7275;0.061787;106.032906;-1.1389911;-0.006822556;-0.007521276;595.2792;596.5736;327.0617;327.3696;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7404;0.04949725;107.66502;-1.1076016;-0.0061121923;-0.009368948;593.3576;594.6466;326.3406;326.64767;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7528;0.034839753;109.61475;-1.0801328;-0.003049247;-0.013093105;591.4115;592.6952;325.6084;325.91473;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7629;0.027172752;112.121185;-1.0611649;-0.0027841448;-0.018856026;589.431;590.70935;324.86118;325.16666;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7750;0.027060002;114.38238;-1.048133;-0.002440154;-0.019866774;587.4234;588.69635;324.10168;324.40634;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;7913;0.027060002;116.865166;-1.0341634;-0.00022944705;-0.020346908;585.39166;586.65906;323.33118;323.63492;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8072;0.02807475;119.192184;-1.021358;0.0007973979;-0.019993754;583.12823;584.3895;322.47043;322.77332;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8191;0.029653251;121.38526;-1.0072055;0.0040198923;-0.019067483;581.25525;582.51154;321.7565;322.05862;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8364;0.029653251;123.41056;-0.9932005;0.004128955;-0.019578366;579.1549;580.40564;320.95404;321.25534;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8477;0.0299915;125.57694;-0.9789862;0.0037445547;-0.01823409;577.03204;578.27716;320.14105;320.4414;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8622;0.03438875;127.77045;-0.96320224;0.0030095878;-0.016589526;574.89014;576.1296;319.3189;319.61835;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8803;0.046002;129.54341;-0.9471269;0.0007886494;-0.014913675;572.9471;574.1815;318.57144;318.87012;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;8911;0.06392925;131.72891;-0.92081934;0.00066788343;-0.01089068;570.5516;571.7799;317.64795;317.94565;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;9059;0.072498254;133.40625;-0.8912283;0.0009894449;-0.008853458;568.36;569.58246;316.80106;317.09784;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;3;9131;0.07362575;135.2321;-0.85175234;0.0020970148;-0.007427138;565.9367;567.1527;315.8626;316.15836;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8182;0.07362575;135.61018;-0.817911;0.00218649;-0.006273178;563.9716;565.1827;315.1005;315.39545;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7490;0.07317475;137.23436;-0.7765396;0.0035587298;-0.005305081;561.7569;562.9623;314.23962;314.53363;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7635;0.066297;138.56721;-0.7376495;0.0016373508;-0.0065178727;559.3228;560.5218;313.29163;313.58463;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7623;0.060321253;139.68115;-0.70726246;0.0033640317;-0.0066300184;557.546;558.7404;312.59833;312.89056;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7694;0.05761525;141.25749;-0.67626804;0.0020220298;-0.008166694;554.8694;556.05695;311.5518;311.8429;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7754;0.053330753;142.67113;-0.65023136;0.003424335;-0.008000633;552.8504;554.0328;310.7607;311.05096;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7869;0.047580503;144.15273;-0.6246075;0.0049579656;-0.006528644;550.597;551.7736;309.876;310.1653;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;7941;0.043972503;145.85294;-0.5996552;0.0057853297;-0.008381244;548.32935;549.5003;308.9839;309.27228;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8012;0.04250675;147.36096;-0.5778996;0.0065832785;-0.009716624;546.2792;547.4449;308.1758;308.46332;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8090;0.03934975;149.15677;-0.555169;0.006311371;-0.010064273;543.7616;544.9207;307.18143;307.4679;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8153;0.03551625;150.68062;-0.53555614;0.0076508387;-0.009945057;541.4624;542.6157;306.27148;306.557;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8242;0.0254815;152.2666;-0.51768535;0.0067750174;-0.014505391;539.15314;540.3007;305.35577;305.6403;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8313;0.01274075;153.93257;-0.504703;0.011053793;-0.014354794;536.8345;537.97626;304.4344;304.71793;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8394;0.00687775;155.40623;-0.5009135;0.008988502;-0.016372334;534.5058;535.6417;303.50726;303.7898;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8472;0.0024805001;157.08029;-0.49890646;0.010386847;-0.016885536;532.16907;533.29913;302.5751;302.85663;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8576;-0.01003475;158.60028;-0.49763182;0.006836762;-0.020839069;529.8235;530.9477;301.6375;301.91806;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8602;-0.017476251;160.03535;-0.50279;0.011420931;-0.022050234;527.47046;528.5888;300.69513;300.97467;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8706;-0.015334;161.55627;-0.5126867;0.013704317;-0.025369408;525.1115;526.22406;299.74857;300.02713;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8781;-0.01116225;162.95032;-0.51961625;0.015185447;-0.026922386;522.74646;523.853;298.7977;299.07523;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;4;8857;-0.0102602495;164.53001;-0.52531767;0.014595712;-0.024608929;520.1375;521.2376;297.7466;298.02313;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;1;8847;-0.012402501;165.65009;-0.52944154;0.013419339;-0.024070423;518.0005;519.0953;296.88406;297.15964;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7087;-0.0182655;166.62267;-0.5366738;0.014054128;-0.025785005;515.63763;516.7267;295.92886;296.20346;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7365;-0.020520499;167.88696;-0.54732513;0.013359302;-0.021059806;513.26196;514.34534;294.9666;295.24017;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7497;-0.03032975;169.0766;-0.55683553;0.013647663;-0.024618773;510.88217;511.95975;294.00092;294.27338;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7564;-0.05017375;170.37262;-0.5741501;0.015556953;-0.024681376;508.50024;509.5719;293.03247;293.3039;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7646;-0.05671325;171.53157;-0.59843373;0.01587541;-0.025805775;506.11707;507.183;292.06174;292.33218;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7721;-0.066297;172.64366;-0.6215729;0.011493486;-0.02210739;503.73187;504.792;291.08835;291.3578;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7746;-0.1089165;173.59749;-0.65223056;0.011104602;-0.025806887;501.35065;502.405;290.11484;290.38327;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7800;-0.1612325;174.44221;-0.6856813;0.013388127;-0.02580288;498.97363;500.02222;289.14133;289.40878;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7876;-0.22358325;175.52716;-0.7112485;0.006634727;-0.015612607;496.3579;497.4002;288.068;288.33438;0;0;0;0;0;0;0;0;0;0;0;0;0
0.99609995;0;65;5;7864;-0.264737;176.2738;-0.73946023;0.009004543;-0.021127466;494.22214;495.25925;287.19006;287.4555;0;0;0;0;0;0;0;0;0;0;0;0;0
0.98045;0;65;5;7914;-0.3087095;177.13454;-0.7585392;0.003637747;-0.010101678;491.85114;492.88248;286.21375;286.47818;0;0;0;0;0;0;0;0;0;0;0;0;0
0.98434997;0;65;5;7926;-0.34287277;177.59013;-0.7909692;0.011100902;-0.018355912;489.4924;490.51813;285.24088;285.50433;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7989;-0.36542276;178.06496;-0.82633483;0.020656226;-0.026169093;487.14032;488.1605;284.26913;284.5315;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;7929;-0.39992428;178.82137;-0.85742325;0.017627498;-0.012882001;484.55457;485.56857;283.1988;283.46002;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8049;-0.41458175;179.04958;-0.89230376;0.019098805;-0.027914276;482.45544;483.46445;282.32846;282.5888;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8517;-0.425293;179.45396;-0.9207735;0.011902637;-0.026023297;480.1238;481.1272;281.36014;281.61945;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8000;-0.433411;179.60718;-0.94318783;0.0067926026;-0.015223396;478.03934;479.03778;280.49313;280.7515;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8028;-0.43014124;179.51349;-0.97127366;0.01840714;-0.04039779;475.51346;476.50592;279.44083;279.69803;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8083;-0.435215;180.45148;-0.97002184;0.008897466;-0.014058393;473.20547;474.19247;278.4774;278.73364;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8083;-0.4376955;181.05725;-0.986502;0.0072960705;-0.028844355;470.90665;471.88815;277.51614;277.7714;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8108;-0.43510225;181.65607;-1.0131165;0.0048097945;-0.030714886;468.61215;469.58823;276.5551;276.80927;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8177;-0.43374926;182.20164;-1.0543268;0.0057468642;-0.03687934;466.32635;467.29706;275.59607;275.8492;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8188;-0.43374926;182.65752;-1.0833447;0.0059266174;-0.0373092;464.0476;465.0129;274.6383;274.89053;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8197;-0.43239626;183.12036;-1.1106613;0.007298056;-0.037701253;461.77695;462.73694;273.68234;273.93362;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8205;-0.42946476;183.65205;-1.1314416;0.007235289;-0.03658398;459.512;460.4666;272.72717;272.9775;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8207;-0.41289052;183.9606;-1.1600246;0.0133256735;-0.03612464;457.2586;458.20795;271.77536;272.02472;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8232;-0.37263873;184.57712;-1.1848676;0.012383054;-0.021697367;455.00778;455.95184;270.82297;271.0713;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8265;-0.3249455;185.08063;-1.2097819;0.011951574;-0.022856198;452.98767;453.92697;269.96677;270.2143;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8271;-0.2645115;185.75621;-1.2418542;0.013258446;-0.021844655;450.5245;451.45804;268.92114;269.1675;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8392;-0.22223026;186.36378;-1.2634759;0.008796106;-0.015446233;448.2903;449.2186;267.97095;268.2164;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8310;-0.172282;186.97267;-1.2964238;0.015223587;-0.023848971;446.06174;446.98477;267.02145;267.266;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8406;-0.1197405;187.6843;-1.3201221;0.010218011;-0.01820907;443.83725;444.75507;266.07217;266.31577;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8380;-0.07272375;188.29121;-1.3538423;0.017910298;-0.028437655;441.61975;442.5324;265.12433;265.36688;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8434;-0.029540502;189.09239;-1.3758336;0.015452846;-0.023591906;439.404;440.31143;264.17554;264.41718;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8466;-0.007667;190.04674;-1.3893454;0.016719863;-0.028438555;437.18948;438.09183;263.2257;263.4664;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8468;0.00687775;191.06874;-1.390078;0.018585036;-0.023345156;434.9746;435.8718;262.27402;262.51373;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8503;0.011951501;192.1317;-1.3812503;0.019182527;-0.017197909;432.76147;433.65347;261.32147;261.5602;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8545;0.017476251;193.11453;-1.3714048;0.01835499;-0.015978826;430.55048;431.43738;260.36823;260.606;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8592;0.0281875;194.07109;-1.3613483;0.017321765;-0.013072819;428.34192;429.22372;259.4144;259.65115;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8633;0.0236775;195.08804;-1.3467348;0.01794767;-0.012535694;426.1361;427.01282;258.46008;258.6959;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;5;8676;0.01995675;195.96388;-1.3364561;0.016913341;-0.010980495;423.93323;424.80484;257.50543;257.74026;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7387;0.017589001;196.27992;-1.3247281;0.017192258;-0.010847124;421.74976;422.61627;256.55768;256.79147;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7359;0.0178145;197.16594;-1.3152875;0.017362988;-0.011506692;419.55872;420.42026;255.60492;255.83778;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7376;0.01679975;198.15587;-1.3065268;0.018209806;-0.010399943;417.1548;418.01086;254.55772;254.78954;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7427;0.0137555;198.94121;-1.3000622;0.018963411;-0.011469147;415.192;416.04355;253.70125;253.93219;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7465;0.009358251;199.79167;-1.2941537;0.018666532;-0.012688684;413.0148;413.8614;252.74968;252.97964;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7501;0.009471;200.66953;-1.2898654;0.018752005;-0.012359574;410.84164;411.68326;251.79825;252.02725;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7528;0.009471;201.43642;-1.2861441;0.017728422;-0.014170468;408.8894;409.72656;250.94217;251.1703;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7564;0.009471;202.40514;-1.2815583;0.017102987;-0.013612463;406.2919;407.12314;249.8011;250.02806;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7593;0.009358251;203.20927;-1.2772304;0.016314546;-0.014283408;404.34796;405.17474;248.94557;249.17168;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7622;0.00902;203.97011;-1.2728885;0.015911533;-0.014184305;402.1926;403.01443;247.99544;248.2206;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7652;0.0064267498;204.86444;-1.2682443;0.01503311;-0.014438745;400.04166;400.85858;247.0457;247.26987;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7679;0.005863;205.6059;-1.2654521;0.01513037;-0.014737954;398.11008;398.92258;246.1914;246.41469;0;0;0;0;0;0;0;0;0;0;0;0;0
1;0;65;6;7714;0.0056375;206.549;-1.2624441;0.014680298;-0.015814388;395.54062;396.34732;245.053;245.27509;0;0;0;0;0;0;0;0;0;0;0;0;0
